OrderID,ProductID,UnitPrice,Quantity,Discount,TotalPrice,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,Year,Month,Day,OrderDate_iso,ProductName,CategoryID,SupplierID,ShipperID,TotalSales
10282,62,39.4,30,0.0,1182.0,LILAS,3,1996-08-20,1996-09-17,1996-08-22,1.0,0.02,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98,Barquisimeto,Lara,3508,Venezuela,1996.0,8.0,20.0,1996-08-20,Tarte au sucre,3.0,29.0,1,1182.0
10283,42,9.8,6,0.0,58.800000000000004,LEHMS,4,1996-08-21,1996-09-18,1996-08-27,3.0,25.06,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1996.0,8.0,21.0,1996-08-21,Singaporean Hokkien Fried Mee,5.0,20.0,3,58.800000000000004
10283,72,34.8,3,0.0,104.39999999999999,LEHMS,4,1996-08-21,1996-09-18,1996-08-27,3.0,25.06,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1996.0,8.0,21.0,1996-08-21,Mozzarella di Giovanni,4.0,14.0,3,104.39999999999999
10284,14,18.6,10,0.0,186.0,BERGS,3,1996-08-22,1996-09-19,1996-08-27,1.0,168.64,Berglunds snabbköp,Berguvsvägen 8,Luleå,,S-958 22,Sweden,1996.0,8.0,22.0,1996-08-22,Tofu,7.0,6.0,1,186.0
10284,41,7.7,20,0.0,154.0,BERGS,3,1996-08-22,1996-09-19,1996-08-27,1.0,168.64,Berglunds snabbköp,Berguvsvägen 8,Luleå,,S-958 22,Sweden,1996.0,8.0,22.0,1996-08-22,Jack's New England Clam Chowder,8.0,19.0,1,154.0
10284,74,8.6,5,0.0,43.0,BERGS,3,1996-08-22,1996-09-19,1996-08-27,1.0,168.64,Berglunds snabbköp,Berguvsvägen 8,Luleå,,S-958 22,Sweden,1996.0,8.0,22.0,1996-08-22,Longlife Tofu,7.0,20.0,1,43.0
10285,16,13.9,35,0.0,486.5,QUICK,1,1996-08-23,1996-09-20,1996-08-28,2.0,17.55,QUICK Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1996.0,8.0,23.0,1996-08-23,Pavlova,3.0,7.0,2,486.5
10285,18,50.0,20,0.0,1000.0,QUICK,1,1996-08-23,1996-09-20,1996-08-28,2.0,17.55,QUICK Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1996.0,8.0,23.0,1996-08-23,Carnarvon Tigers,8.0,7.0,2,1000.0
10285,21,8.0,40,0.0,320.0,QUICK,1,1996-08-23,1996-09-20,1996-08-28,2.0,17.55,QUICK Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1996.0,8.0,23.0,1996-08-23,Sir Rodney's Scones,3.0,8.0,2,320.0
10285,33,2.0,25,0.0,50.0,QUICK,1,1996-08-23,1996-09-20,1996-08-28,2.0,17.55,QUICK Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1996.0,8.0,23.0,1996-08-23,Geitost,4.0,15.0,2,50.0
10286,35,14.4,100,0.0,1440.0,QUICK,8,1996-08-26,1996-09-23,1996-08-28,3.0,7.8,QUICK Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1996.0,8.0,26.0,1996-08-26,Steeleye Stout,1.0,16.0,3,1440.0
10286,62,39.4,40,0.0,1576.0,QUICK,8,1996-08-26,1996-09-23,1996-08-28,3.0,7.8,QUICK Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1996.0,8.0,26.0,1996-08-26,Tarte au sucre,3.0,29.0,3,1576.0
10287,16,13.9,40,0.0,556.0,RICAR,8,1996-08-27,1996-09-24,1996-09-02,3.0,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02376-000,Brazil,1996.0,8.0,27.0,1996-08-27,Pavlova,3.0,7.0,3,556.0
10287,34,11.2,20,0.0,224.0,RICAR,8,1996-08-27,1996-09-24,1996-09-02,3.0,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02376-000,Brazil,1996.0,8.0,27.0,1996-08-27,Sasquatch Ale,1.0,16.0,3,224.0
10287,46,12.0,15,0.0,180.0,RICAR,8,1996-08-27,1996-09-24,1996-09-02,3.0,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02376-000,Brazil,1996.0,8.0,27.0,1996-08-27,Spegesild,8.0,21.0,3,180.0
10288,22,16.8,20,0.0,336.0,REGGC,4,1996-08-28,1996-09-25,1996-09-02,3.0,7.45,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1996.0,8.0,28.0,1996-08-28,Gustaf's Knäckebröd,5.0,9.0,3,336.0
10288,25,11.2,12,0.0,134.39999999999998,REGGC,4,1996-08-28,1996-09-25,1996-09-02,3.0,7.45,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1996.0,8.0,28.0,1996-08-28,NuNuCa Nuß-Nougat-Creme,3.0,11.0,3,134.39999999999998
10288,50,13.0,40,0.0,520.0,REGGC,4,1996-08-28,1996-09-25,1996-09-02,3.0,7.45,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1996.0,8.0,28.0,1996-08-28,Valkoinen suklaa,3.0,23.0,3,520.0
10289,10,24.8,16,0.050000000745058,376.959999704361,BSBEV,2,1996-08-29,1996-09-26,1996-09-03,2.0,22.77,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,1996.0,8.0,29.0,1996-08-29,Ikura,8.0,4.0,2,376.959999704361
10289,47,7.6,15,0.050000000745058,108.2999999150634,BSBEV,2,1996-08-29,1996-09-26,1996-09-03,2.0,22.77,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,1996.0,8.0,29.0,1996-08-29,Zaanse koeken,3.0,22.0,2,108.2999999150634
10289,49,16.0,20,0.050000000745058,303.9999997615815,BSBEV,2,1996-08-29,1996-09-26,1996-09-03,2.0,22.77,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,1996.0,8.0,29.0,1996-08-29,Maxilaku,3.0,23.0,2,303.9999997615815
10290,13,4.6,20,0.0,92.0,COMMI,8,1996-09-02,1996-09-30,1996-09-11,1.0,79.7,Comércio Mineiro,"Av. dos Lusíadas, 23",São Paulo,SP,05432-043,Brazil,1996.0,9.0,2.0,1996-09-02,Konbu,8.0,6.0,1,92.0
10290,24,3.6,10,0.0,36.0,COMMI,8,1996-09-02,1996-09-30,1996-09-11,1.0,79.7,Comércio Mineiro,"Av. dos Lusíadas, 23",São Paulo,SP,05432-043,Brazil,1996.0,9.0,2.0,1996-09-02,Guaraná Fantástica,1.0,10.0,1,36.0
10290,64,26.6,6,0.0,159.60000000000002,COMMI,8,1996-09-02,1996-09-30,1996-09-11,1.0,79.7,Comércio Mineiro,"Av. dos Lusíadas, 23",São Paulo,SP,05432-043,Brazil,1996.0,9.0,2.0,1996-09-02,Wimmers gute Semmelknödel,5.0,12.0,1,159.60000000000002
10291,17,31.2,30,0.0,936.0,ROMEY,8,1996-09-03,1996-10-01,1996-09-12,1.0,14.0,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,1996.0,9.0,3.0,1996-09-03,Alice Mutton,6.0,7.0,1,936.0
10291,46,12.0,2,0.0,24.0,ROMEY,8,1996-09-03,1996-10-01,1996-09-12,1.0,14.0,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,1996.0,9.0,3.0,1996-09-03,Spegesild,8.0,21.0,1,24.0
10291,63,35.1,20,0.0,702.0,ROMEY,8,1996-09-03,1996-10-01,1996-09-12,1.0,14.0,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,1996.0,9.0,3.0,1996-09-03,Vegie-spread,2.0,7.0,1,702.0
10292,42,9.8,20,0.0,196.0,ROTTN,1,1996-09-04,1996-10-02,1996-09-09,3.0,26.16,Rottmini Emporium,Granville Road 27,London,,NW1 5QT,UK,1996.0,9.0,4.0,1996-09-04,Singaporean Hokkien Fried Mee,5.0,20.0,3,196.0
10292,69,28.8,18,0.0,518.4,ROTTN,1,1996-09-04,1996-10-02,1996-09-09,3.0,26.16,Rottmini Emporium,Granville Road 27,London,,NW1 5QT,UK,1996.0,9.0,4.0,1996-09-04,Gudbrandsdalsost,4.0,15.0,3,518.4
10293,11,14.0,14,0.0,196.0,VINET,2,1996-09-05,1996-10-03,1996-09-12,3.0,15.67,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,1996.0,9.0,5.0,1996-09-05,Queso Cabrales,4.0,5.0,3,196.0
10293,57,15.6,12,0.0,187.2,VINET,2,1996-09-05,1996-10-03,1996-09-12,3.0,15.67,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,1996.0,9.0,5.0,1996-09-05,Ravioli Angelo,5.0,26.0,3,187.2
10294,56,38.0,4,0.0,152.0,FOLKO,4,1996-09-06,1996-10-04,1996-09-11,2.0,3.52,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,1996.0,9.0,6.0,1996-09-06,Gnocchi di nonna Alice,5.0,26.0,2,152.0
10294,74,8.6,8,0.0,68.8,FOLKO,4,1996-09-06,1996-10-04,1996-09-11,2.0,3.52,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,1996.0,9.0,6.0,1996-09-06,Longlife Tofu,7.0,20.0,2,68.8
10295,14,18.6,10,0.0,186.0,WANDK,8,1996-09-09,1996-10-07,1996-09-13,2.0,1.15,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1996.0,9.0,9.0,1996-09-09,Tofu,7.0,6.0,2,186.0
10295,19,7.3,20,0.0,146.0,WANDK,8,1996-09-09,1996-10-07,1996-09-13,2.0,1.15,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1996.0,9.0,9.0,1996-09-09,Teatime Chocolate Biscuits,3.0,8.0,2,146.0
10295,24,3.6,15,0.0,54.0,WANDK,8,1996-09-09,1996-10-07,1996-09-13,2.0,1.15,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1996.0,9.0,9.0,1996-09-09,Guaraná Fantástica,1.0,10.0,2,54.0
10296,16,13.9,30,0.1000000014901161,375.2999993786216,WANDK,2,1996-09-10,1996-10-08,1996-09-18,3.0,0.78,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1996.0,9.0,10.0,1996-09-10,Pavlova,3.0,7.0,3,375.2999993786216
10296,32,25.6,20,0.1000000014901161,460.79999923706055,WANDK,2,1996-09-10,1996-10-08,1996-09-18,3.0,0.78,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1996.0,9.0,10.0,1996-09-10,Mascarpone Fabioli,4.0,14.0,3,460.79999923706055
10296,57,15.6,15,0.1000000014901161,210.59999965131283,WANDK,2,1996-09-10,1996-10-08,1996-09-18,3.0,0.78,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1996.0,9.0,10.0,1996-09-10,Ravioli Angelo,5.0,26.0,3,210.59999965131283
10297,29,99.0,6,0.0,594.0,ALFKI,3,1996-09-11,1996-10-09,1996-09-19,1.0,31.98,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1996.0,9.0,11.0,1996-09-11,Thüringer Rostbratwurst,6.0,12.0,1,594.0
10297,30,20.7,18,0.0,372.59999999999997,ALFKI,3,1996-09-11,1996-10-09,1996-09-19,1.0,31.98,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1996.0,9.0,11.0,1996-09-11,Nord-Ost Matjeshering,8.0,13.0,1,372.59999999999997
10298,13,4.6,12,0.0,55.199999999999996,ERNSH,4,1996-09-12,1996-10-10,1996-09-18,2.0,14.8,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1996.0,9.0,12.0,1996-09-12,Konbu,8.0,6.0,2,55.199999999999996
10298,39,14.4,30,0.0,432.0,ERNSH,4,1996-09-12,1996-10-10,1996-09-18,2.0,14.8,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1996.0,9.0,12.0,1996-09-12,Chartreuse verte,1.0,18.0,2,432.0
10299,10,24.8,3,0.0,74.4,OTTIK,3,1996-09-13,1996-10-11,1996-09-18,3.0,3.05,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,1996.0,9.0,13.0,1996-09-13,Ikura,8.0,4.0,3,74.4
10299,19,7.3,10,0.0,73.0,OTTIK,3,1996-09-13,1996-10-11,1996-09-18,3.0,3.05,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,1996.0,9.0,13.0,1996-09-13,Teatime Chocolate Biscuits,3.0,8.0,3,73.0
10300,24,3.6,12,0.0,43.2,LILAS,4,1996-09-16,1996-10-14,1996-09-23,2.0,5.0,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98,Barquisimeto,Lara,3508,Venezuela,1996.0,9.0,16.0,1996-09-16,Guaraná Fantástica,1.0,10.0,2,43.2
10300,63,35.1,15,0.0,526.5,LILAS,4,1996-09-16,1996-10-14,1996-09-23,2.0,5.0,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98,Barquisimeto,Lara,3508,Venezuela,1996.0,9.0,16.0,1996-09-16,Vegie-spread,2.0,7.0,2,526.5
10300,75,6.2,25,0.0,155.0,LILAS,4,1996-09-16,1996-10-14,1996-09-23,2.0,5.0,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98,Barquisimeto,Lara,3508,Venezuela,1996.0,9.0,16.0,1996-09-16,Rhönbräu Klosterbier,1.0,12.0,2,155.0
10301,1,14.4,20,0.0,288.0,FURIB,2,1996-09-17,1996-10-15,1996-09-24,3.0,1.35,Furia Bacalhau e Frutos do Mar,Jardim das Flores 504,Lisboa,,1675,Portugal,1996.0,9.0,17.0,1996-09-17,Chai,1.0,1.0,3,288.0
10301,21,8.0,10,0.0,80.0,FURIB,2,1996-09-17,1996-10-15,1996-09-24,3.0,1.35,Furia Bacalhau e Frutos do Mar,Jardim das Flores 504,Lisboa,,1675,Portugal,1996.0,9.0,17.0,1996-09-17,Sir Rodney's Scones,3.0,8.0,3,80.0
10301,28,36.4,6,0.0,218.39999999999998,FURIB,2,1996-09-17,1996-10-15,1996-09-24,3.0,1.35,Furia Bacalhau e Frutos do Mar,Jardim das Flores 504,Lisboa,,1675,Portugal,1996.0,9.0,17.0,1996-09-17,Rössle Sauerkraut,7.0,12.0,3,218.39999999999998
10302,8,32.0,10,0.0,320.0,HUNGO,6,1996-09-18,1996-10-16,1996-09-23,2.0,3.2,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,,2,Ireland,1996.0,9.0,18.0,1996-09-18,Northwoods Cranberry Sauce,2.0,3.0,2,320.0
10302,24,3.6,9,0.0,32.4,HUNGO,6,1996-09-18,1996-10-16,1996-09-23,2.0,3.2,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,,2,Ireland,1996.0,9.0,18.0,1996-09-18,Guaraná Fantástica,1.0,10.0,2,32.4
10302,30,20.7,14,0.0,289.8,HUNGO,6,1996-09-18,1996-10-16,1996-09-23,2.0,3.2,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,,2,Ireland,1996.0,9.0,18.0,1996-09-18,Nord-Ost Matjeshering,8.0,13.0,2,289.8
10303,15,15.5,10,0.1000000014901161,139.499999769032,RICAR,7,1996-09-19,1996-10-17,1996-09-24,3.0,101.5,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02376-000,Brazil,1996.0,9.0,19.0,1996-09-19,Genen Shouyu,2.0,6.0,3,139.499999769032
10303,73,12.0,20,0.1000000014901161,215.99999964237213,RICAR,7,1996-09-19,1996-10-17,1996-09-24,3.0,101.5,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02376-000,Brazil,1996.0,9.0,19.0,1996-09-19,Röd Kaviar,8.0,17.0,3,215.99999964237213
10304,31,10.0,4,0.0,40.0,MAGAA,2,1996-09-20,1996-10-18,1996-09-27,3.0,51.29,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,1996.0,9.0,20.0,1996-09-20,Gorgonzola Telino,4.0,14.0,3,40.0
10304,63,35.1,30,0.0,1053.0,MAGAA,2,1996-09-20,1996-10-18,1996-09-27,3.0,51.29,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,1996.0,9.0,20.0,1996-09-20,Vegie-spread,2.0,7.0,3,1053.0
10304,68,10.0,15,0.0,150.0,MAGAA,2,1996-09-20,1996-10-18,1996-09-27,3.0,51.29,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,1996.0,9.0,20.0,1996-09-20,Scottish Longbreads,3.0,8.0,3,150.0
10305,8,32.0,2,0.0,64.0,MORGK,6,1996-09-23,1996-10-21,1996-09-30,1.0,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,1996.0,9.0,23.0,1996-09-23,Northwoods Cranberry Sauce,2.0,3.0,1,64.0
10305,29,99.0,14,0.0,1386.0,MORGK,6,1996-09-23,1996-10-21,1996-09-30,1.0,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,1996.0,9.0,23.0,1996-09-23,Thüringer Rostbratwurst,6.0,12.0,1,1386.0
10305,38,210.8,10,0.0,2108.0,MORGK,6,1996-09-23,1996-10-21,1996-09-30,1.0,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,1996.0,9.0,23.0,1996-09-23,Côte de Blaye,1.0,18.0,1,2108.0
10306,13,4.6,10,0.0,46.0,TORTU,8,1996-09-24,1996-10-22,1996-09-30,1.0,17.52,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,1996.0,9.0,24.0,1996-09-24,Konbu,8.0,6.0,1,46.0
10306,17,31.2,20,0.0,624.0,TORTU,8,1996-09-24,1996-10-22,1996-09-30,1.0,17.52,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,1996.0,9.0,24.0,1996-09-24,Alice Mutton,6.0,7.0,1,624.0
10306,60,27.2,12,0.0,326.4,TORTU,8,1996-09-24,1996-10-22,1996-09-30,1.0,17.52,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,1996.0,9.0,24.0,1996-09-24,Camembert Pierrot,4.0,28.0,1,326.4
10307,15,15.5,12,0.0,186.0,GODOS,4,1996-09-25,1996-10-23,1996-10-03,2.0,19.92,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41001,Spain,1996.0,9.0,25.0,1996-09-25,Genen Shouyu,2.0,6.0,2,186.0
10307,69,28.8,15,0.0,432.0,GODOS,4,1996-09-25,1996-10-23,1996-10-03,2.0,19.92,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41001,Spain,1996.0,9.0,25.0,1996-09-25,Gudbrandsdalsost,4.0,15.0,2,432.0
10308,75,6.2,10,0.0,62.0,OLDWO,2,1996-09-26,1996-10-24,1996-10-01,3.0,4.01,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1996.0,9.0,26.0,1996-09-26,Rhönbräu Klosterbier,1.0,12.0,3,62.0
10309,7,24.0,5,0.0,120.0,LAMAI,1,1996-09-27,1996-10-25,1996-10-03,1.0,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,1996.0,9.0,27.0,1996-09-27,Uncle Bob's Organic Dried Pears,7.0,3.0,1,120.0
10309,51,42.4,25,0.0,1060.0,LAMAI,1,1996-09-27,1996-10-25,1996-10-03,1.0,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,1996.0,9.0,27.0,1996-09-27,Manjimup Dried Apples,7.0,24.0,1,1060.0
10309,54,5.9,12,0.0,70.80000000000001,LAMAI,1,1996-09-27,1996-10-25,1996-10-03,1.0,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,1996.0,9.0,27.0,1996-09-27,Tourtière,6.0,25.0,1,70.80000000000001
10310,7,24.0,16,0.0,384.0,HILAA,8,1996-09-30,1996-10-28,1996-10-03,2.0,7.99,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1996.0,9.0,30.0,1996-09-30,Uncle Bob's Organic Dried Pears,7.0,3.0,2,384.0
10310,56,38.0,50,0.0,1900.0,HILAA,8,1996-09-30,1996-10-28,1996-10-03,2.0,7.99,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1996.0,9.0,30.0,1996-09-30,Gnocchi di nonna Alice,5.0,26.0,2,1900.0
10310,64,26.6,8,0.0,212.8,HILAA,8,1996-09-30,1996-10-28,1996-10-03,2.0,7.99,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1996.0,9.0,30.0,1996-09-30,Wimmers gute Semmelknödel,5.0,12.0,2,212.8
10311,14,18.6,12,0.0,223.20000000000002,BONAP,3,1996-10-01,1996-10-29,1996-10-07,1.0,350.64,Bon app',12 rue des Bouchers,Marseille,,13008,France,1996.0,10.0,1.0,1996-10-01,Tofu,7.0,6.0,1,223.20000000000002
10311,42,9.8,20,0.0,196.0,BONAP,3,1996-10-01,1996-10-29,1996-10-07,1.0,350.64,Bon app',12 rue des Bouchers,Marseille,,13008,France,1996.0,10.0,1.0,1996-10-01,Singaporean Hokkien Fried Mee,5.0,20.0,1,196.0
10311,60,27.2,10,0.0,272.0,BONAP,3,1996-10-01,1996-10-29,1996-10-07,1.0,350.64,Bon app',12 rue des Bouchers,Marseille,,13008,France,1996.0,10.0,1.0,1996-10-01,Camembert Pierrot,4.0,28.0,1,272.0
10312,31,10.0,4,0.0,40.0,FAMIA,1,1996-10-02,1996-10-30,1996-10-08,3.0,10.83,Familia Arquibaldo,"Rua Orós, 92",São Paulo,SP,05442030,Brazil,1996.0,10.0,2.0,1996-10-02,Gorgonzola Telino,4.0,14.0,3,40.0
10312,72,34.8,15,0.0,522.0,FAMIA,1,1996-10-02,1996-10-30,1996-10-08,3.0,10.83,Familia Arquibaldo,"Rua Orós, 92",São Paulo,SP,05442030,Brazil,1996.0,10.0,2.0,1996-10-02,Mozzarella di Giovanni,4.0,14.0,3,522.0
10312,75,6.2,25,0.0,155.0,FAMIA,1,1996-10-02,1996-10-30,1996-10-08,3.0,10.83,Familia Arquibaldo,"Rua Orós, 92",São Paulo,SP,05442030,Brazil,1996.0,10.0,2.0,1996-10-02,Rhönbräu Klosterbier,1.0,12.0,3,155.0
10313,1,14.4,12,0.0,172.8,WANDK,2,1996-10-03,1996-10-31,1996-10-07,1.0,65.02,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1996.0,10.0,3.0,1996-10-03,Chai,1.0,1.0,1,172.8
10313,23,7.2,18,0.0,129.6,WANDK,2,1996-10-03,1996-10-31,1996-10-07,1.0,65.02,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1996.0,10.0,3.0,1996-10-03,Tunnbröd,5.0,9.0,1,129.6
10313,46,12.0,6,0.0,72.0,WANDK,2,1996-10-03,1996-10-31,1996-10-07,1.0,65.02,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1996.0,10.0,3.0,1996-10-03,Spegesild,8.0,21.0,1,72.0
10314,4,17.6,12,0.0,211.20000000000002,VICTE,3,1996-10-04,1996-11-01,1996-10-10,3.0,3.09,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,1996.0,10.0,4.0,1996-10-04,Chef Anton's Cajun Seasoning,2.0,2.0,3,211.20000000000002
10314,58,10.6,20,0.0,212.0,VICTE,3,1996-10-04,1996-11-01,1996-10-10,3.0,3.09,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,1996.0,10.0,4.0,1996-10-04,Escargots de Bourgogne,8.0,27.0,3,212.0
10315,11,14.0,10,0.0,140.0,SAVEA,2,1996-10-07,1996-11-04,1996-10-14,1.0,14.62,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1996.0,10.0,7.0,1996-10-07,Queso Cabrales,4.0,5.0,1,140.0
10315,42,9.8,6,0.0,58.800000000000004,SAVEA,2,1996-10-07,1996-11-04,1996-10-14,1.0,14.62,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1996.0,10.0,7.0,1996-10-07,Singaporean Hokkien Fried Mee,5.0,20.0,1,58.800000000000004
10316,23,7.2,40,0.0,288.0,GREAL,4,1996-10-08,1996-11-05,1996-10-14,2.0,13.4,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1996.0,10.0,8.0,1996-10-08,Tunnbröd,5.0,9.0,2,288.0
10316,63,35.1,20,0.0,702.0,GREAL,4,1996-10-08,1996-11-05,1996-10-14,2.0,13.4,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1996.0,10.0,8.0,1996-10-08,Vegie-spread,2.0,7.0,2,702.0
10316,72,34.8,15,0.0,522.0,GREAL,4,1996-10-08,1996-11-05,1996-10-14,2.0,13.4,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1996.0,10.0,8.0,1996-10-08,Mozzarella di Giovanni,4.0,14.0,2,522.0
10317,31,10.0,10,0.0,100.0,MEREP,5,1996-10-09,1996-11-06,1996-10-14,3.0,144.38,Mère Paillard,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,1996.0,10.0,9.0,1996-10-09,Gorgonzola Telino,4.0,14.0,3,100.0
10317,57,15.6,20,0.0,312.0,MEREP,5,1996-10-09,1996-11-06,1996-10-14,3.0,144.38,Mère Paillard,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,1996.0,10.0,9.0,1996-10-09,Ravioli Angelo,5.0,26.0,3,312.0
10317,59,44.0,8,0.0,352.0,MEREP,5,1996-10-09,1996-11-06,1996-10-14,3.0,144.38,Mère Paillard,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,1996.0,10.0,9.0,1996-10-09,Raclette Courdavault,4.0,28.0,3,352.0
10318,36,15.2,6,0.0,91.19999999999999,HUNGO,6,1996-10-10,1996-11-07,1996-10-16,2.0,11.99,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,,2,Ireland,1996.0,10.0,10.0,1996-10-10,Inlagd Sill,8.0,17.0,2,91.19999999999999
10318,52,5.6,40,0.0,224.0,HUNGO,6,1996-10-10,1996-11-07,1996-10-16,2.0,11.99,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,,2,Ireland,1996.0,10.0,10.0,1996-10-10,Filo Mix,5.0,24.0,2,224.0
10318,61,22.8,30,0.0,684.0,HUNGO,6,1996-10-10,1996-11-07,1996-10-16,2.0,11.99,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,,2,Ireland,1996.0,10.0,10.0,1996-10-10,Sirop d'érable,2.0,29.0,2,684.0
10319,16,13.9,30,0.0,417.0,AROUT,8,1996-10-11,1996-11-08,1996-10-16,3.0,8.29,Around the Horn,Brook Farm Stratford St. Mary,Colchester,,CO7 6JX,UK,1996.0,10.0,11.0,1996-10-11,Pavlova,3.0,7.0,3,417.0
10319,25,11.2,10,0.0,112.0,AROUT,8,1996-10-11,1996-11-08,1996-10-16,3.0,8.29,Around the Horn,Brook Farm Stratford St. Mary,Colchester,,CO7 6JX,UK,1996.0,10.0,11.0,1996-10-11,NuNuCa Nuß-Nougat-Creme,3.0,11.0,3,112.0
